method,budget,trial,f1,seconds
EXP010,200,23,0.6224206220573651,0.02853989601135254
EXPF,200,23,0.65210727587367,0.07317852973937988
ASTRA_AGF,5,24,0.6423901407315998,0.7397270202636719
Coordinate_RF,5,24,0.6433611640302147,0.7033898830413818
EXP010,5,24,0.5780365719406092,0.02343440055847168
EXPF,5,24,0.5650780211890316,0.0463101863861084
ASTRA_AGF,25,24,0.6943457849537485,0.7964141368865967
Coordinate_RF,25,24,0.693107317221544,0.8122308254241943
EXP010,25,24,0.601894961590569,0.02610182762145996
EXPF,25,24,0.6489259187593532,0.09906458854675293
ASTRA_AGF,50,24,0.7046937339970104,0.8830723762512207
Coordinate_RF,50,24,0.7043485805629959,0.8304750919342041
EXP010,50,24,0.6103431821582228,0.0324244499206543
EXPF,50,24,0.6486494637917264,0.0885310173034668
ASTRA_AGF,100,24,0.7180757013888542,0.9835333824157715
Coordinate_RF,100,24,0.7318092460562093,0.8820505142211914
EXP010,100,24,0.616974301035629,0.03928494453430176
EXPF,100,24,0.6590829463327994,0.08985066413879395
ASTRA_AGF,200,24,0.7314689427098392,1.1051933765411377
Coordinate_RF,200,24,0.7426867663238514,1.097048044204712
EXP010,200,24,0.6212082879802376,0.033326148986816406
EXPF,200,24,0.659007998732379,0.07729172706604004
ASTRA_AGF,5,25,0.6187789102769137,0.676605224609375
Coordinate_RF,5,25,0.6262600313027769,0.7027125358581543
EXP010,5,25,0.5693830450393799,0.021636486053466797
EXPF,5,25,0.5162132778053053,0.04852771759033203
ASTRA_AGF,25,25,0.6844125745537518,0.8245341777801514
Coordinate_RF,25,25,0.6907286091348568,0.7759280204772949
EXP010,25,25,0.6290570166102166,0.027913331985473633
EXPF,25,25,0.6404641120206112,0.07509875297546387
ASTRA_AGF,50,25,0.6964719176427058,0.8263182640075684
Coordinate_RF,50,25,0.6990122818587576,0.8330342769622803
EXP010,50,25,0.629951326253489,0.021607398986816406
EXPF,50,25,0.6629975417632419,0.06741976737976074
ASTRA_AGF,100,25,0.7184298308135267,0.900402307510376
Coordinate_RF,100,25,0.7327959558619469,0.9796059131622314
EXP010,100,25,0.6276856938746196,0.028010129928588867
EXPF,100,25,0.6583784076019183,0.08243727684020996
ASTRA_AGF,200,25,0.7263225150303695,1.0647106170654297
Coordinate_RF,200,25,0.7440021360251341,1.1114401817321777
EXP010,200,25,0.6282535914930563,0.031661272048950195
EXPF,200,25,0.6566608612683003,0.09598636627197266
ASTRA_AGF,5,26,0.6512237362620241,0.7121129035949707
Coordinate_RF,5,26,0.6538147037910044,0.6865599155426025
EXP010,5,26,0.5709567875642991,0.03071761131286621
EXPF,5,26,0.5505792239788165,0.06000781059265137
ASTRA_AGF,25,26,0.6714192824970691,0.8675117492675781
Coordinate_RF,25,26,0.6770372777865352,0.857924222946167
EXP010,25,26,0.6068605493077635,0.0409088134765625
EXPF,25,26,0.6373602806761116,0.11783385276794434
ASTRA_AGF,50,26,0.6969466241652834,0.9129822254180908
Coordinate_RF,50,26,0.7066214816332713,0.8443834781646729
EXP010,50,26,0.6122510569926087,0.03455615043640137
EXPF,50,26,0.6450921450351932,0.09471821784973145
ASTRA_AGF,100,26,0.7178589237820877,0.9237270355224609
Coordinate_RF,100,26,0.7299894005843819,0.9306778907775879
EXP010,100,26,0.620091757311742,0.023551464080810547
EXPF,100,26,0.6563512559906393,0.06858181953430176
ASTRA_AGF,200,26,0.7398460654623458,1.167933702468872
Coordinate_RF,200,26,0.7541965718714967,1.1173276901245117
EXP010,200,26,0.6215751755100668,0.02212381362915039
EXPF,200,26,0.6546778308112425,0.08528351783752441
ASTRA_AGF,5,27,0.6609496126130437,0.6820030212402344
Coordinate_RF,5,27,0.658824512436014,0.7029752731323242
EXP010,5,27,0.6144877613423883,0.016503334045410156
EXPF,5,27,0.5706253836107478,0.06536626815795898
ASTRA_AGF,25,27,0.6904458167384333,0.8252716064453125
Coordinate_RF,25,27,0.6944631604302971,0.9123427867889404
EXP010,25,27,0.6230894330729173,0.02766871452331543
EXPF,25,27,0.644882760123235,0.0928955078125
ASTRA_AGF,50,27,0.6852670845333837,0.8528282642364502
Coordinate_RF,50,27,0.6926147700612283,0.8345210552215576
EXP010,50,27,0.6233617853589811,0.026072263717651367
EXPF,50,27,0.6541548035663359,0.09177303314208984
ASTRA_AGF,100,27,0.7032650259306389,0.9267327785491943
Coordinate_RF,100,27,0.7095067554429542,0.9561669826507568
EXP010,100,27,0.618409743685655,0.03160881996154785
EXPF,100,27,0.6494322271825012,0.09639430046081543
ASTRA_AGF,200,27,0.722794232430169,1.1665706634521484
Coordinate_RF,200,27,0.7371260220085272,1.1057922840118408
EXP010,200,27,0.6233916692764838,0.029597997665405273
EXPF,200,27,0.6591300894276245,0.18089532852172852
ASTRA_AGF,5,28,0.6299151391386824,0.6716680526733398
Coordinate_RF,5,28,0.6379097164406953,0.6857168674468994
EXP010,5,28,0.5378467159474101,0.022005796432495117
EXPF,5,28,0.5064778853766718,0.07246685028076172
ASTRA_AGF,25,28,0.6711778376520612,0.8145642280578613
Coordinate_RF,25,28,0.6769129729306897,0.8378746509552002
EXP010,25,28,0.5463869908815853,0.03601980209350586
EXPF,25,28,0.5901977616978564,0.0926213264465332
ASTRA_AGF,50,28,0.7093256034368647,0.9395101070404053
Coordinate_RF,50,28,0.7087900309558567,0.8770945072174072
EXP010,50,28,0.6121312525887124,0.03510904312133789
EXPF,50,28,0.653624641248076,0.10528421401977539
ASTRA_AGF,100,28,0.7159994444573754,1.0262584686279297
Coordinate_RF,100,28,0.7291212754123075,0.9239704608917236
EXP010,100,28,0.6179984695455656,0.03801918029785156
EXPF,100,28,0.6594228974209952,0.10556840896606445
ASTRA_AGF,200,28,0.7302845322028344,1.159696102142334
Coordinate_RF,200,28,0.7451285778039658,1.1128177642822266
EXP010,200,28,0.6249843082659025,0.030292749404907227
EXPF,200,28,0.6615490163366948,0.07966852188110352
ASTRA_AGF,5,29,0.646086824941174,0.6706500053405762
Coordinate_RF,5,29,0.6443145061944808,0.6694164276123047
EXP010,5,29,0.5693113619024079,0.016785621643066406
EXPF,5,29,0.4528057744763182,0.045446157455444336
ASTRA_AGF,25,29,0.6687988870810029,0.8094966411590576
Coordinate_RF,25,29,0.6722908160314803,0.8254284858703613
EXP010,25,29,0.6043545788455721,0.0301206111907959
EXPF,25,29,0.6259847137496632,0.06908774375915527
ASTRA_AGF,50,29,0.7024597513321268,0.8913953304290771
Coordinate_RF,50,29,0.7076189175094929,0.861792802810669
EXP010,50,29,0.6193055772141111,0.03115534782409668
EXPF,50,29,0.6569819450391089,0.09312701225280762
ASTRA_AGF,100,29,0.7166246902856961,0.9737658500671387
Coordinate_RF,100,29,0.7274441831574481,0.9949796199798584
EXP010,100,29,0.6237886859599835,0.02640390396118164
EXPF,100,29,0.6584721915423468,0.0744485855102539
ASTRA_AGF,200,29,0.727357205774801,1.1638472080230713
Coordinate_RF,200,29,0.7430867367288956,1.2099053859710693
EXP010,200,29,0.6203090183595854,0.02766585350036621
EXPF,200,29,0.6595107530673304,0.0809326171875
ASTRA_AGF,5,30,0.6449463923838807,0.6867876052856445
Coordinate_RF,5,30,0.6468541757043439,0.7301692962646484
EXP010,5,30,0.5562885041552794,0.04582929611206055
EXPF,5,30,0.4949345149251792,0.09921026229858398
ASTRA_AGF,25,30,0.6976333050657568,0.8403940200805664
Coordinate_RF,25,30,0.6925080929578435,0.8639709949493408
EXP010,25,30,0.6315163607562095,0.04354453086853027
EXPF,25,30,0.6543080644370852,0.0976707935333252
ASTRA_AGF,50,30,0.699656123153632,0.908665657043457
Coordinate_RF,50,30,0.71179314604831,0.875786304473877
EXP010,50,30,0.6263874150543438,0.0328366756439209
EXPF,50,30,0.655334590327191,0.08773136138916016
ASTRA_AGF,100,30,0.721004939325882,0.9044103622436523
Coordinate_RF,100,30,0.7359610910384166,0.9315204620361328
EXP010,100,30,0.6212232625468574,0.02890610694885254
EXPF,100,30,0.6509063623346623,0.0894315242767334
ASTRA_AGF,200,30,0.7363928291056354,1.1194617748260498
Coordinate_RF,200,30,0.756090844697425,1.1488966941833496
EXP010,200,30,0.6212182148979165,0.03157353401184082
EXPF,200,30,0.651673275915463,0.09169340133666992
ASTRA_AGF,5,31,0.6479159067152761,0.7118721008300781
Coordinate_RF,5,31,0.6449114829557746,0.7270519733428955
EXP010,5,31,0.5844048960511992,0.02712392807006836
EXPF,5,31,0.5995502744778849,0.06559181213378906
ASTRA_AGF,25,31,0.6713088423526472,0.8300979137420654
Coordinate_RF,25,31,0.6736704981171316,0.8684725761413574
EXP010,25,31,0.6255616998343598,0.03002762794494629
EXPF,25,31,0.6435015609347392,0.09322881698608398
ASTRA_AGF,50,31,0.7034293692519159,0.8462326526641846
Coordinate_RF,50,31,0.7169599428057736,0.8904156684875488
EXP010,50,31,0.6291585577613378,0.03967142105102539
EXPF,50,31,0.6596577369510631,0.09232544898986816
ASTRA_AGF,100,31,0.7220387415306708,0.916860818862915
Coordinate_RF,100,31,0.7369416357372236,0.9311797618865967
EXP010,100,31,0.6293223081060826,0.03704690933227539
EXPF,100,31,0.6610372909785005,0.10106587409973145
ASTRA_AGF,200,31,0.7369335621759829,1.107532024383545
Coordinate_RF,200,31,0.7542682831807654,1.1021029949188232
EXP010,200,31,0.6257684669177433,0.038239479064941406
EXPF,200,31,0.6655276272359301,0.10010361671447754
ASTRA_AGF,5,32,0.6414012998803129,0.7796380519866943
Coordinate_RF,5,32,0.6456283946195658,0.7201969623565674
EXP010,5,32,0.47338783314079813,0.030419349670410156
EXPF,5,32,0.49961461669303825,0.06609892845153809
ASTRA_AGF,25,32,0.6730536790287821,0.8146862983703613
Coordinate_RF,25,32,0.6810566708803775,0.8040468692779541
EXP010,25,32,0.6022440712256041,0.038916826248168945
EXPF,25,32,0.6130987369017437,0.1022639274597168
ASTRA_AGF,50,32,0.6960175053643356,0.8448338508605957
Coordinate_RF,50,32,0.7079951997922875,0.8565621376037598
EXP010,50,32,0.6040482820349605,0.03262138366699219
EXPF,50,32,0.6263520002527365,0.09415936470031738
ASTRA_AGF,100,32,0.7161021888326042,0.937354564666748
Coordinate_RF,100,32,0.7301211803269155,0.9259147644042969
EXP010,100,32,0.6061551706896969,0.02485346794128418
EXPF,100,32,0.6331185862547414,0.07409524917602539
ASTRA_AGF,200,32,0.7195295649865634,1.080798864364624
Coordinate_RF,200,32,0.7348084274918383,1.1197168827056885
EXP010,200,32,0.610702260711225,0.026685237884521484
EXPF,200,32,0.6435505237895,0.07660484313964844
ASTRA_AGF,5,33,0.6492366166027767,0.7049052715301514
Coordinate_RF,5,33,0.6541014023202041,0.7415676116943359
EXP010,5,33,0.5473969585464626,0.019545316696166992
EXPF,5,33,0.5060393910460688,0.04410862922668457
ASTRA_AGF,25,33,0.694899448682071,0.8119523525238037
Coordinate_RF,25,33,0.6949013611058151,0.8653490543365479
EXP010,25,33,0.6097533830529098,0.025065183639526367
EXPF,25,33,0.6322300063533179,0.06382465362548828
ASTRA_AGF,50,33,0.7058602455600049,0.8348095417022705
Coordinate_RF,50,33,0.7099166029742973,0.8412880897521973
EXP010,50,33,0.626144862994109,0.025666475296020508
EXPF,50,33,0.6560120923060913,0.07365775108337402
ASTRA_AGF,100,33,0.7162780451338983,0.9313521385192871
Coordinate_RF,100,33,0.7321790320350794,0.9555625915527344
EXP010,100,33,0.6217064954579442,0.023880958557128906
EXPF,100,33,0.6605384657121897,0.07379031181335449
ASTRA_AGF,200,33,0.7324692330024904,1.086573600769043
Coordinate_RF,200,33,0.7508536389447025,1.0905730724334717
EXP010,200,33,0.6227646067702154,0.023121118545532227
EXPF,200,33,0.659905809549586,0.07525873184204102
ASTRA_AGF,5,34,0.6568083938306206,0.640007495880127
Coordinate_RF,5,34,0.6539834524446212,0.6666853427886963
EXP010,5,34,0.49468035036359537,0.022964000701904297
EXPF,5,34,0.5532449009299607,0.0482330322265625
ASTRA_AGF,25,34,0.7013863131956407,0.8051600456237793
Coordinate_RF,25,34,0.7061443988079944,0.783743143081665
EXP010,25,34,0.6084953715755362,0.02172684669494629
EXPF,25,34,0.6482801594511889,0.0682830810546875
ASTRA_AGF,50,34,0.7227972538246082,0.8327338695526123
Coordinate_RF,50,34,0.7290078638516848,0.835195779800415
EXP010,50,34,0.6113855260988255,0.027691364288330078
EXPF,50,34,0.6445777844507387,0.07537198066711426
ASTRA_AGF,100,34,0.7371972486841905,0.9323172569274902
Coordinate_RF,100,34,0.750553171145633,0.92897629737854
EXP010,100,34,0.6247636582190234,0.02567911148071289
EXPF,100,34,0.6612691893714058,0.0706479549407959
ASTRA_AGF,200,34,0.741020734818288,1.0908479690551758
Coordinate_RF,200,34,0.7558841551950702,1.1012468338012695
EXP010,200,34,0.6234510253602757,0.02896285057067871
EXPF,200,34,0.658964473907561,0.07531309127807617
ASTRA_AGF,5,35,0.64945609120656,0.6582551002502441
Coordinate_RF,5,35,0.6513037778744742,0.646794319152832
EXP010,5,35,0.5952383486119306,0.019443273544311523
EXPF,5,35,0.5739699271369363,0.04463839530944824
ASTRA_AGF,25,35,0.6824806399755037,0.7670791149139404
Coordinate_RF,25,35,0.6895317673722754,0.82187819480896
EXP010,25,35,0.6236427890429209,0.06547403335571289
EXPF,25,35,0.6406840766831191,0.08049845695495605
ASTRA_AGF,50,35,0.7020469445219665,0.8307433128356934
Coordinate_RF,50,35,0.713500594681371,0.8611454963684082
EXP010,50,35,0.6118589232307436,0.02762007713317871
EXPF,50,35,0.6390383670805004,0.09180998802185059
ASTRA_AGF,100,35,0.7224293991748569,0.9185543060302734
Coordinate_RF,100,35,0.73655185767708,0.9147615432739258
EXP010,100,35,0.6133232667882138,0.025843143463134766
EXPF,100,35,0.6477151097952302,0.09583878517150879
ASTRA_AGF,200,35,0.7314306728967129,1.139237880706787
Coordinate_RF,200,35,0.744188158902547,1.0937483310699463
EXP010,200,35,0.6218321491045917,0.027247190475463867
EXPF,200,35,0.6480829549208675,0.10170435905456543
ASTRA_AGF,5,36,0.6485693307525046,0.7000794410705566
Coordinate_RF,5,36,0.6483240349550841,0.7248680591583252
EXP010,5,36,0.5610283669906138,0.023000240325927734
EXPF,5,36,0.5207368922022927,0.06055808067321777
ASTRA_AGF,25,36,0.6901564843316114,0.834892988204956
Coordinate_RF,25,36,0.6967377558658592,0.8347852230072021
EXP010,25,36,0.6140316940887298,0.025475025177001953
EXPF,25,36,0.6331933715813877,0.0839378833770752
ASTRA_AGF,50,36,0.7149069865025155,0.8870973587036133
Coordinate_RF,50,36,0.7202187573002139,0.8708791732788086
EXP010,50,36,0.6245809043087924,0.0357363224029541
EXPF,50,36,0.6501425298316401,0.09730839729309082
ASTRA_AGF,100,36,0.725599580031983,0.9496345520019531
Coordinate_RF,100,36,0.7405074054295935,0.9287254810333252
EXP010,100,36,0.6272675696097282,0.025831222534179688
EXPF,100,36,0.6576058194555487,0.0940861701965332
ASTRA_AGF,200,36,0.7378552764017267,1.1471672058105469
Coordinate_RF,200,36,0.752254651500537,1.1244409084320068
EXP010,200,36,0.6260567850656942,0.034989118576049805
EXPF,200,36,0.6581796468408114,0.10046267509460449
ASTRA_AGF,5,37,0.6392716876555646,0.691425085067749
Coordinate_RF,5,37,0.6408625901484394,0.7175228595733643
EXP010,5,37,0.5421376862914835,0.03867912292480469
EXPF,5,37,0.516862161747449,0.11321210861206055
ASTRA_AGF,25,37,0.6905801581431799,0.8120119571685791
Coordinate_RF,25,37,0.6926360121177311,0.8203463554382324
EXP010,25,37,0.609731949140702,0.03238558769226074
EXPF,25,37,0.6436333906375036,0.09430575370788574
ASTRA_AGF,50,37,0.6873670450762299,0.8968472480773926
Coordinate_RF,50,37,0.6973714182073752,0.8869209289550781
EXP010,50,37,0.619687685766225,0.03386855125427246
EXPF,50,37,0.646821185087464,0.09779787063598633
ASTRA_AGF,100,37,0.7041348069316812,0.9054117202758789
Coordinate_RF,100,37,0.719903372072724,0.9461300373077393
EXP010,100,37,0.6260079938178446,0.04056906700134277
EXPF,100,37,0.6587015382819754,0.10224270820617676
ASTRA_AGF,200,37,0.7252229473885534,1.1051616668701172
Coordinate_RF,200,37,0.7423010376725183,1.1767964363098145
EXP010,200,37,0.6266566859338006,0.0367741584777832
EXPF,200,37,0.6609407419529062,0.10059976577758789
ASTRA_AGF,5,38,0.6524403239077492,0.7076902389526367
Coordinate_RF,5,38,0.6528824670499658,0.7246129512786865
EXP010,5,38,0.5787419272643585,0.0259246826171875
EXPF,5,38,0.5806941032671734,0.06286740303039551
ASTRA_AGF,25,38,0.6654697864347427,0.8087100982666016
Coordinate_RF,25,38,0.6662980285176603,0.8292603492736816
EXP010,25,38,0.626594335452999,0.03756833076477051
EXPF,25,38,0.6140841292997636,0.1118309497833252
ASTRA_AGF,50,38,0.6921935577494738,0.930809497833252
Coordinate_RF,50,38,0.698972474062382,0.8772354125976562
EXP010,50,38,0.6306572246321864,0.030034542083740234
EXPF,50,38,0.6470010920217985,0.08940911293029785
ASTRA_AGF,100,38,0.7113216808954541,0.9247767925262451
Coordinate_RF,100,38,0.728921358616607,0.9403023719787598
EXP010,100,38,0.6264347659759122,0.030667781829833984
EXPF,100,38,0.6544754005661101,0.09957098960876465
ASTRA_AGF,200,38,0.730357761758458,1.1639139652252197
Coordinate_RF,200,38,0.7441764926454537,1.1553332805633545
EXP010,200,38,0.6244351655891811,0.03332328796386719
EXPF,200,38,0.660770524676193,0.06921648979187012
ASTRA_AGF,5,39,0.6578568712851174,0.6626889705657959
Coordinate_RF,5,39,0.657582029400177,0.6960577964782715
EXP010,5,39,0.600625843161747,0.018060922622680664
EXPF,5,39,0.5784856153015163,0.04881119728088379
ASTRA_AGF,25,39,0.6785678114555148,0.786461353302002
Coordinate_RF,25,39,0.6735083903546507,0.7801823616027832
EXP010,25,39,0.6187104031763666,0.028985261917114258
EXPF,25,39,0.6347927974938876,0.0838313102722168
ASTRA_AGF,50,39,0.6787349913970921,0.8245100975036621
Coordinate_RF,50,39,0.6869065544206019,0.8880667686462402
EXP010,50,39,0.6216207389724548,0.02719736099243164
EXPF,50,39,0.646574546838382,0.08504986763000488
ASTRA_AGF,100,39,0.7214954092469834,0.9359886646270752
Coordinate_RF,100,39,0.7330507911660437,0.9216513633728027
EXP010,100,39,0.6252418882461258,0.021834373474121094
EXPF,100,39,0.6529791737990925,0.08678412437438965
ASTRA_AGF,200,39,0.7378293695127294,1.096771478652954
Coordinate_RF,200,39,0.7472768998210705,1.0946524143218994
EXP010,200,39,0.621889247801656,0.027299165725708008
EXPF,200,39,0.6486976038782355,0.08528542518615723
ASTRA_AGF,5,40,0.6539610962424741,0.7567675113677979
Coordinate_RF,5,40,0.6511824481171773,0.7063226699829102
EXP010,5,40,0.5831339208693563,0.030080795288085938
EXPF,5,40,0.5710582649123404,0.05115151405334473
ASTRA_AGF,25,40,0.6661423200645398,0.7985498905181885
Coordinate_RF,25,40,0.6664173886320969,0.7873468399047852
EXP010,25,40,0.6037691442943218,0.024385929107666016
EXPF,25,40,0.635608774432473,0.06896471977233887
ASTRA_AGF,50,40,0.6909925818922011,0.8561370372772217
Coordinate_RF,50,40,0.706136522000496,0.8624744415283203
EXP010,50,40,0.6178216436717546,0.03028106689453125
EXPF,50,40,0.6462240593250375,0.06461095809936523
ASTRA_AGF,100,40,0.707875528683795,0.9775714874267578
Coordinate_RF,100,40,0.7209694321735417,0.8787586688995361
EXP010,100,40,0.6227202272805965,0.02937150001525879
EXPF,100,40,0.6502403042002054,0.08811759948730469
ASTRA_AGF,200,40,0.7336903469272272,1.0984532833099365
Coordinate_RF,200,40,0.7511929824765567,1.0653607845306396
EXP010,200,40,0.6207052178092187,0.023905277252197266
EXPF,200,40,0.6512745872945538,0.0772397518157959
ASTRA_AGF,5,41,0.6504696396432699,0.6668262481689453
Coordinate_RF,5,41,0.649199433001757,0.687593936920166
EXP010,5,41,0.5853511649922233,0.021214962005615234
EXPF,5,41,0.5998881921674426,0.046741485595703125
ASTRA_AGF,25,41,0.6773848261437941,0.7841458320617676
Coordinate_RF,25,41,0.6741058838279697,0.7860403060913086
EXP010,25,41,0.6104442825145225,0.019696950912475586
EXPF,25,41,0.6344164589988165,0.08608055114746094
